date,INTC,ASML,AMAT,AMD,QCOM,TSM,TXN,AVGO,NVDA,InterestRate,CPI,Sentiment,INTC_return,ASML_return,AMAT_return,AMD_return,QCOM_return,TSM_return,TXN_return,AVGO_return,NVDA_return,InterestRate_return,CPI_return,Sentiment_return,INTC_return_volatility,ASML_return_volatility,AMAT_return_volatility,AMD_return_volatility,QCOM_return_volatility,TSM_return_volatility,TXN_return_volatility,AVGO_return_volatility,NVDA_return_volatility,InterestRate_return_volatility,CPI_return_volatility,Sentiment_return_volatility,Sentiment_avg,ChipInventoryIndex
7/31/2022,-0.865814062,-0.552507718,-0.543034853,-0.438687381,0.4698071797756217,-0.673337495,0.3408451008114641,-0.454738587,-0.64559633,0.3171567727441738,0.093783307,-0.439476818,-0.010506174,0.037998987,0.026919499,0.035968803,0.016196894,0.006640486,0.029069754,0.017267941,0.027287525,0.018320237,0.001394152,-1.905785261,0.005364025,0.023302727,0.016772196,0.022313851,0.006823887,0.007787152,0.012787939,0.011864256,0.021275358,0.020517895,0.002137229,2.438107561375005,-0.016316358,91.43891207130223
8/7/2022,-0.955691299,-0.486854357,-0.500756709,-0.367526597,0.4797567699968485,-0.638242,0.5049233050694132,-0.432717539,-0.628989929,-0.505509517,0.1458367111559921,-1.116287358,-0.021506062,0.022022987,0.015973933,0.027219707,0.001679354,0.009391376,0.02077656,0.013705516,0.018699389,-0.020654019,0.001430438,2.132812101793829,0.010637868,0.011998831,0.008224947,0.012100395,0.011373256,0.006265988,0.00605318,0.007975084,0.013818168,0.02190205,0.000551158,3.4550855955119486,-0.07525773,92.75144066798426
8/14/2022,-1.06627933,-0.492296611,-0.505985925,-0.355207366,0.4158703469594221,-0.604875388,0.5521017518514706,-0.428145195,-0.632284525,0.6999322982048818,0.2438883913558792,-0.585378814,-0.027043392,-0.00178623,-0.001944688,0.004587361,-0.010765072,0.008845662,0.005852423,0.002807273,-0.003641732,0.030902313,0.002690632,-0.534036388,0.012072463,0.018272132,0.013217672,0.013576641,0.016222613,0.003355585,0.010572295,0.006152374,0.013172126,0.025683132,0.000604032,1.894082249566996,-0.078441612,92.70432436721632
8/21/2022,-1.184068165,-0.557818062,-0.55509346,-0.406914991,0.309637539,-0.594699261,0.4823988125963363,-0.442732011,-0.658557344,-0.61705379,0.2138719793859958,-0.913685824,-0.029604907,-0.021543614,-0.018298139,-0.019166652,-0.018095375,0.00267409,-0.008596247,-0.008930765,-0.029147211,-0.032749782,-0.000821469,0.708727505,0.008475717,0.026202257,0.019917891,0.024714082,0.015036908,0.003050554,0.016635316,0.011822043,0.025255704,0.030470478,0.00146017,1.725113535605149,-0.141326237,91.86684146917146
8/28/2022,-1.305856572,-0.651587707,-0.627989954,-0.505968285,0.1844171509751684,-0.626541068,0.3487227729074084,-0.468821721,-0.702419701,-0.465972748,0.1551179379152567,-0.160795115,-0.031544012,-0.03151054,-0.027668512,-0.037433925,-0.021722743,-0.008345098,-0.016628796,-0.016117341,-0.050122062,0.003884171,-0.001609263,-0.951170253,0.004354986,0.023636121,0.019186083,0.028148038,0.010330067,0.008241335,0.016490764,0.01312804,0.029966245,0.028181113,0.001986276,1.3881873159695108,-0.125978935,92.69636264869318
9/4/2022,-1.424877605,-0.7358634,-0.697312097,-0.621530282,0.058798763,-0.700990114,0.2238389020339962,-0.494946535,-0.750565806,0.0401586,0.1796172156730517,0.070078081,-0.031831331,-0.029241592,-0.027060561,-0.045371269,-0.022275675,-0.019675795,-0.015797781,-0.016403407,-0.057920235,0.012961881,0.000672112,-5.973314234,0.002208713,0.013513673,0.01198927,0.022190995,0.005301229,0.01257116,0.01040823,0.009002508,0.024299776,0.026797754,0.001891966,2.942944653266603,-0.060644509,93.42884446
9/11/2022,-1.512762595,-0.779583229,-0.736796786,-0.704742132,-0.032017881,-0.783174408,0.1654870956220112,-0.510105343,-0.78214926,-1.122596709,0.1233125820025162,0.8852920275526904,-0.024276986,-0.015626653,-0.015841917,-0.034222881,-0.016471255,-0.022156046,-0.007499973,-0.009676736,-0.040331196,-0.029396796,-0.001543622,4.240992909008927,0.003500764,0.007282522,0.00603264,0.010972177,0.00281137,0.011411815,0.004747503,0.004029631,0.012446417,0.023142908,0.001060321,4.246512295837538,0.020346922,95.55320873939478
9/18/2022,-1.613082612,-0.811641216,-0.771879274,-0.793169925,-0.13537066,-0.902020959,0.1397794257640705,-0.525080346,-0.807717283,-0.443942591,0.2083980709196876,0.3346788902608388,-0.028401489,-0.011640293,-0.014302255,-0.037656787,-0.019058835,-0.032765777,-0.003329182,-0.00965281,-0.034021798,0.017677402,0.002336271,-0.546548797,0.003519128,0.009846048,0.007129152,0.004734214,0.002672627,0.010023149,0.006471867,0.003809775,0.010552287,0.021238241,0.001904133,4.173793399593455,0.089095714,92.90385546829394
9/25/2022,-1.707304065,-0.837734335,-0.805400905,-0.876083666,-0.23224387,-1.025267454,0.1313320103725658,-0.542683469,-0.82178757,0.037988435,0.2033572916908622,0.1481463989124774,-0.027454685,-0.009586027,-0.013864223,-0.036690278,-0.018211047,-0.035129891,-0.001097607,-0.01145748,-0.019381873,0.012335158,-0.000138087,-0.408325315,0.003109029,0.008841728,0.006253328,0.004812945,0.00243245,0.00765291,0.006479329,0.00318472,0.015965392,0.021990457,0.001619847,4.176389753410742,0.1061094572369163,92.96345307879726
10/2/2022,-1.799333772,-0.866188792,-0.845006029,-0.964695909,-0.319305139,-1.137692609,0.1009363052286181,-0.565527748,-0.832537738,-1.5754065,0.2616642844709472,0.6846668629353337,-0.027573054,-0.010554707,-0.016610589,-0.040705424,-0.016670095,-0.033212141,-0.003953778,-0.015041164,-0.015101083,-0.040792112,0.001597478,1.984975351006036,0.001815905,0.002652699,0.001288911,0.002680996,0.001243695,0.005863661,0.002653442,0.002534474,0.011922973,0.02937845,0.001745854,2.269029511246859,0.1399555250279744,92.41783001894308
10/9/2022,-1.881163399,-0.890003034,-0.88289083,-1.053761554,-0.388316281,-1.227408041,0.041692164,-0.588617197,-0.842886118,-0.713768054,0.1933992421263742,-0.636002152,-0.025212181,-0.008927726,-0.016157462,-0.042649778,-0.013437951,-0.027413806,-0.007736882,-0.015434747,-0.014759565,0.022711605,-0.001867323,-1.636899689,0.001365375,0.001182346,0.001353048,0.00274736,0.002476942,0.003307419,0.002759037,0.002806812,0.009051528,0.029489358,0.001878513,1.5267571074505013,0.056176212,89.62106866781315
10/16/2022,-1.942749466,-0.896630458,-0.904313941,-1.129666017,-0.445984434,-1.292830414,-0.025011629,-0.604063921,-0.847852434,-0.750511367,0.3045390187282438,0.5332729954662621,-0.019465798,-0.002506938,-0.009286779,-0.037966716,-0.011382181,-0.020554191,-0.008778984,-0.010487641,-0.007189412,-0.000946995,0.003045806,-2.275483862,0.003798984,0.003652914,0.00335167,0.002684499,0.003087952,0.006561031,0.003534611,0.002499423,0.005069232,0.027818875,0.00212879,1.8797350293379027,0.067113004,92.44662856921012
10/23/2022,-1.96304586,-0.863237187,-0.885559439,-1.169686705,-0.486339867,-1.322770361,-0.039247597,-0.601759473,-0.838591619,-0.548922972,0.3917355309036759,0.8336200068383405,-0.006542532,0.012663328,0.008206163,-0.020807992,-0.008056808,-0.009603835,-0.001890211,0.001581202,0.013503358,0.005200518,0.00238238,0.458253075,0.009408204,0.010583115,0.011606429,0.010002522,0.003615228,0.010146248,0.003222028,0.007941798,0.013432597,0.026832563,0.002186274,1.9551458791813827,0.1048627754979752,92.58142736905198
10/30/2022,-1.933738442,-0.781026694,-0.818795154,-1.163007962,-0.50910165,-1.304614577,0.034826098,-0.57916421,-0.81352773,-1.677691589,0.2881468726990226,-0.131483291,0.009509447,0.030785843,0.0289754,0.003546276,-0.004581213,0.005880303,0.009853918,0.015479304,0.03605918,-0.028968984,-0.002823519,-1.00977118,0.015414846,0.017681298,0.020164173,0.020904447,0.003883895,0.01452354,0.008550198,0.013792484,0.022814545,0.021462816,0.002959499,1.169800070504804,0.059916505,96.20816744509058
11/6/2022,-1.86567899,-0.658676815,-0.719289825,-1.116395471,-0.511499462,-1.228000627,0.1876076757399437,-0.543405346,-0.780760032,-1.785613742,0.3392026310624766,1.113574423,0.021875389,0.044448683,0.041968804,0.024662816,-0.000484823,0.024668701,0.020125995,0.024123853,0.045501819,-0.00285237,0.001395569,-133.3188697,0.018105778,0.02055234,0.022614961,0.027457303,0.004674922,0.019645126,0.012774622,0.015258745,0.023623483,0.015113834,0.00263768,66.19769355,0.1562675763358124,92.26452460187893
11/13/2022,-1.785506296,-0.50472772,-0.604684334,-1.043354792,-0.469059245,-1.09678916,0.3846823031550432,-0.501525058,-0.749032318,-0.87729567,0.3743022331265731,0.8010942230023577,0.025217142,0.053548263,0.046390703,0.037715874,0.008585322,0.041231273,0.025448563,0.027587996,0.042140221,0.024075412,0.000958083,-0.252873233,0.014389628,0.017790249,0.017129436,0.025608625,0.007180882,0.022127636,0.012066084,0.011586741,0.014405379,0.022002948,0.002280286,66.52807005680116,0.1710167805088036,93.06265761537325
11/20/2022,-1.729763649,-0.354506079,-0.504407589,-0.971715836,-0.387293524,-0.947722045,0.5555069891124774,-0.460938452,-0.723192356,-1.04978411,0.3102472148306557,0.5103162401022783,0.017101773,0.049595961,0.038791081,0.03564759,0.016399764,0.044987265,0.021511431,0.026018018,0.032932428,-0.004464408,-0.00174678,-0.314954328,0.006813623,0.009931176,0.007392983,0.015650584,0.00939309,0.017872977,0.006648034,0.005404212,0.005700822,0.021676572,0.002054317,66.39738826489511,0.1532120929963298,92.63298679359004
11/27/2022,-1.725450195,-0.247175305,-0.440221275,-0.928814903,-0.312002502,-0.834558329,0.6458358648179137,-0.425891771,-0.701768772,-1.123267333,0.3695556554381413,1.0357300006464143,0.001301111,0.033761048,0.023902641,0.020612737,0.014857473,0.032681648,0.011135303,0.021896937,0.026433343,-0.001910448,0.001620171,0.8307454614949146,0.010585967,0.008570402,0.009751796,0.008318116,0.007667719,0.00908296,0.006049216,0.002456006,0.008692067,0.013616474,0.001560107,66.70532894152527,0.2174917892218473,91.02411044
12/4/2022,-1.760504737,-0.205359197,-0.420221388,-0.92597961,-0.291390144,-0.791416001,0.6494752424035468,-0.403412798,-0.686750058,-1.116423892,0.368729239,1.8270242615931285,-0.010560117,0.012723749,0.007273984,0.001334768,0.004007969,0.012065182,0.000443704,0.013743769,0.018053522,0.000178259,-2.25E-05,0.683402533,0.016003588,0.018544244,0.017284604,0.016821208,0.005737338,0.014714491,0.011222882,0.006195632,0.010187819,0.013207637,0.00146413,0.6045487447109974,0.2567822421808216,94.60066741526315
12/11/2022,-1.836677765,-0.204766934,-0.428105448,-0.961524571,-0.337889742,-0.795368013,0.5906334207094142,-0.382701311,-0.674602866,-1.69337847,0.3892158553802909,0.9245469063241086,-0.023191895,0.000177949,-0.002846735,-0.016711163,-0.009005519,-0.001092044,-0.007170668,0.012491439,0.014342819,-0.015025944,0.000558755,-0.463006305,0.017172115,0.02194735,0.018355678,0.022794781,0.011753966,0.020610289,0.012521893,0.006500735,0.008363437,0.006752591,0.001407949,0.6671469489299591,0.2635809147459779,94.14071832549803
12/18/2022,-1.915462549,-0.235915066,-0.455915916,-1.017534011,-0.448215387,-0.83372711,0.5068569194676819,-0.366761979,-0.67462974,-1.246157366,0.3410191881103693,0.9983474920859652,-0.024556593,-0.00935697,-0.010070327,-0.026779888,-0.021560796,-0.010611205,-0.010283031,0.009494671,-3.13E-05,0.011824904,-0.001313788,0.070508458,0.01213309,0.018631125,0.014724238,0.020873115,0.015796076,0.01874815,0.009534552,0.005302181,0.011046202,0.011003102,0.001222868,0.5949785886311251,0.290457323,94.34264942
12/25/2022,-1.961014944,-0.261420842,-0.484346841,-1.069799555,-0.568542591,-0.864029004,0.4445516697993439,-0.35337649,-0.686078094,-1.240077007,0.4127027269735979,0.718633287,-0.01455576,-0.007734363,-0.010399726,-0.025677452,-0.024033571,-0.008472257,-0.007727029,0.007898417,-0.013326941,0.000158891,0.001956585,-0.249635201,0.006757035,0.010081509,0.008291313,0.013002367,0.012906822,0.010241967,0.004621795,0.002683527,0.014360153,0.011009298,0.0013564,0.4994254182370687,0.2729944643267165,91.95198781177785
1/1/2023,-1.955862124,-0.24913785,-0.489143281,-1.089034342,-0.62144647,-0.854858504,0.4367628820487471,-0.341444557,-0.694151575,-1.788870113,0.4611007677498304,0.580598916,0.001670847,0.003753723,-0.001772924,-0.009698869,-0.010826974,0.002585934,-0.000973479,0.006985538,-0.009525219,-0.014338695,0.001318433,-0.164174647,0.012061644,0.006276974,0.004598533,0.008058317,0.007541766,0.006188919,0.003949819,0.002416412,0.012326381,0.012854407,0.001416234,0.220668911,0.2043524747565533,95.59667106163025
1/8/2023,-1.912882853,-0.193484459,-0.465896662,-1.075138123,-0.60373523,-0.804706533,0.4749831765940712,-0.325381838,-0.689206073,-0.447130397,0.5439678186207603,1.380206043033252,0.013913155,0.016944258,0.008607986,0.007075597,0.003664345,0.014105578,0.004781606,0.009338666,0.005890893,0.035566534,0.002254447,1.1378367767528044,0.017057434,0.01218359,0.008950386,0.015939026,0.012613565,0.011381283,0.006802827,0.001201145,0.008772192,0.021092471,0.001626046,0.6405969615617053,0.2294461154005024,91.58228621448471
1/15/2023,-1.832558141,-0.076597775,-0.401743233,-1.011063211,-0.485685443,-0.697048825,0.5621960146760238,-0.300282433,-0.654392335,-1.185247176,0.5229933271124768,0.6490814284052517,0.025645727,0.034994421,0.02355262,0.032396073,0.024334591,0.029858283,0.010858966,0.014457471,0.041225934,-0.018893845,-0.00056934,-0.48665386,0.017205289,0.018354244,0.014608688,0.02482456,0.02072571,0.016395892,0.007945531,0.003335391,0.02486915,0.024671343,0.001267867,0.7318217142643136,0.2102116561632131,94.77380540394381
1/22/2023,-1.774952963,0.026620782,-0.336284706,-0.935391279,-0.349530837,-0.599781734,0.6357691376610928,-0.279182675,-0.606015174,-2.060468057,0.6231622688869752,1.1021280071101025,0.017932052,0.029857507,0.023478774,0.037058926,0.027399922,0.026194382,0.009062263,0.011980433,0.055019326,-0.022834785,0.002720575,0.5874370312833552,0.010010001,0.01399502,0.012353416,0.021987737,0.018045458,0.012388008,0.005262527,0.003235645,0.030044079,0.027349044,0.001455461,0.7336965570197431,0.2313311244748608,97.40320717864834
1/29/2023,-1.732351321,0.1325561696623697,-0.25585221,-0.831842868,-0.187533008,-0.495915812,0.7139269402150974,-0.255299774,-0.535262336,-1.084211868,0.4276601961118725,0.8821570261206798,0.013027948,0.029754981,0.028187846,0.048898779,0.031731212,0.027257479,0.009540516,0.01340016,0.076270805,0.02606604,-0.005295403,-0.179674874,0.00575433,0.007694831,0.008522125,0.017615261,0.012454089,0.007003439,0.002631551,0.002216342,0.029560004,0.03013182,0.003681105,0.7367787248495584,0.2479382551932374,92.87091625728381
2/5/2023,-1.73223401,0.1887360438316412,-0.196786472,-0.745066994,-0.09630966,-0.423056637,0.7574726829558376,-0.236993563,-0.473380974,-1.928882663,0.5598619889776312,1.3431435928279185,3.54134933870931e-05,0.015323765,0.020132305,0.039067893,0.017318764,0.01861305,0.00526528,0.010135389,0.061980171,-0.021979784,0.003599903,0.4590121850080675,0.010753849,0.008466968,0.003309774,0.006948975,0.006065177,0.004830257,0.002401028,0.001871108,0.014587209,0.02371158,0.004028,0.5127593964261425,0.245897186,93.76128353648102
2/12/2023,-1.772742155,0.1909027644008679,-0.170526834,-0.695171583,-0.103109801,-0.376326065,0.7552909300819205,-0.222611987,-0.430500682,-0.98518511,0.5247231244244195,1.3011889901496148,-0.012227994,0.000582081,0.008773848,0.021619103,-0.00126903,0.011719933,-0.000262422,0.007882588,0.04044215,0.02510851,-0.000953412,-0.028632327,0.013573958,0.013978931,0.008268508,0.011283814,0.014675772,0.007255877,0.004532533,0.002387286,0.01490071,0.027714627,0.004054209,0.3711499305250604,0.2818094535636754,95.02862231183394
2/19/2023,-1.840433046,0.1547938035358719,-0.168298026,-0.679069269,-0.181591897,-0.346176927,0.72214144,-0.206539985,-0.400376073,-0.765465919,0.6832832879164282,1.6419831965116631,-0.02068647,-0.00969488,0.000738211,0.006829303,-0.014664792,0.007473751,-0.003988283,0.008740221,0.027307376,0.005702775,0.00430627,0.2394338683539649,0.014704489,0.017234837,0.012127773,0.018648488,0.020406748,0.00864661,0.005968456,0.00242512,0.021840222,0.022517021,0.004463438,0.2834693459057337,0.3115398617377599,94.40632075773446
2/26/2023,-1.895016543,0.1180566932036299,-0.166048201,-0.669845172,-0.258783869,-0.326425932,0.692507462,-0.187722929,-0.373911471,-1.774335214,0.482206812,0.9579221365202076,-0.01703318,-0.009960094,0.000744622,0.003885582,-0.014638395,0.004859807,-0.003579601,0.010144362,0.02335197,-0.026036556,-0.005437537,-0.38776168,0.009032841,0.011900095,0.009174547,0.016133463,0.015132474,0.006004684,0.004276569,0.001112222,0.017412803,0.024152078,0.004524198,0.3648339142857003,0.3157123281727487,93.13144548751573
3/5/2023,-1.922945172,0.091627522,-0.141482043,-0.630529263,-0.330955508,-0.298791379,0.6764216099538422,-0.154320569,-0.32768132,-0.800687714,0.4943210121285672,1.0825652877337886,-0.008866356,-0.007237511,0.008124583,0.016497431,-0.013889681,0.006766701,-0.001950051,0.017826529,0.039861941,0.025799288,0.000329385,0.1154032213392932,0.005209726,0.004927988,0.004457988,0.008269645,0.006574124,0.002895324,0.001700751,0.004548639,0.008711939,0.024308927,0.004014889,0.2713411740776429,0.3013619995589821,95.86922878
3/12/2023,-1.879187489,0.1023864434455357,-0.095177819,-0.544822605,-0.361108483,-0.273441676,0.6956079382425933,-0.117064205,-0.269812011,-1.047481679,0.5259638427608118,0.7735171269693575,0.014015792,0.002967762,0.015190435,0.035379873,-0.005884782,0.006165504,0.00233046,0.019535132,0.047985026,-0.00637497,0.000860085,-0.256533319,0.015576791,0.006090573,0.006931191,0.014214925,0.004271561,0.001108553,0.002888987,0.005409746,0.011351133,0.021729094,0.004039726,0.2976958599562753,0.27230254,94.49440670345729
3/19/2023,-1.767580571,0.1494420907762696,-0.044113193,-0.426727247,-0.354291338,-0.257556118,0.7522826626746075,-0.084954516,-0.21225446,-0.784574691,0.430782722,1.0260045063579877,0.035254107,0.012941516,0.016501455,0.04708416,0.001338339,0.003839978,0.006867967,0.016513905,0.045541221,0.006834759,-0.002584898,0.2819004582934197,0.023604325,0.010447656,0.007264297,0.019248704,0.007530974,0.001313911,0.004685128,0.004098205,0.011090313,0.021839164,0.002911151,0.3128913861312739,0.2383799287617627,97.13173816160727
3/26/2023,-1.628001729,0.216455879,-0.009165261,-0.313529581,-0.323820497,-0.250281176,0.8358956671848669,-0.05795727,-0.165441431,-0.166835444,0.5600002755498855,1.4059144023623609,0.042588391,0.018195047,0.011110039,0.043102046,0.005974025,0.001751828,0.010063293,0.013659029,0.035426475,0.01595027,0.003518342,0.3308890616373072,0.023164358,0.011243892,0.003834569,0.013578106,0.008683472,0.002297192,0.005251956,0.002480206,0.005656188,0.013686506,0.002502131,0.2661246789704563,0.2630513465489744,95.38716362364396
4/2/2023,-1.504573336,0.2748991056582229,-0.002110702,-0.243168749,-0.294409158,-0.254783386,0.9119332095598564,-0.033757379,-0.129928662,-1.233616207,0.5576017,1.582282723649748,0.03612217,0.015584477,0.002218021,0.025684114,0.005732059,-0.00108225,0.009060366,0.012078747,0.025955325,-0.027112251,-6.51E-05,0.1154198564723198,0.012424803,0.006657874,0.006447246,0.009433246,0.005542327,0.003082737,0.003436324,0.003285984,0.010102042,0.018692291,0.002520418,0.2661246267673562,0.2905713253009753,99.44704908460159
4/9/2023,-1.441192156,0.298388594,-0.02175184,-0.23102749,-0.286949856,-0.271962833,0.9310859061427484,-0.011728381,-0.095441887,-1.43749645,0.6373342218881232,0.8210783199079634,0.01790227,0.006167591,-0.006161694,0.004320994,0.001445479,-0.004134101,0.002261676,0.010863979,0.024567789,-0.00532602,0.002163491,-0.446604268,0.010562563,0.005169006,0.009976232,0.019506932,0.002577901,0.003466081,0.003468043,0.002441446,0.00972685,0.018630347,0.002673781,0.3567946169073763,0.2931905715489897,96.31342679128441
4/16/2023,-1.443511028,0.2877932507392239,-0.045917357,-0.256173929,-0.306516807,-0.294415711,0.8884821237048498,0.002348178,-0.063317274,-1.441222653,0.6654581972313166,1.632585271325104,-0.000643456,-0.002764946,-0.007628055,-0.008910949,-0.003786251,-0.005425541,-0.005019582,0.006867488,0.022336272,-9.79E-05,0.000761479,0.8603556527175173,0.019467556,0.009556697,0.00864972,0.0229873,0.004584151,0.003215024,0.00699314,0.002901716,0.005766062,0.017786593,0.001578295,0.5408482858619478,0.3265956292145679,97.38108207640462
4/23/2023,-1.487189747,0.2520619600249759,-0.067383683,-0.303029927,-0.372789898,-0.328315184,0.7703286790442866,0.01299973,-0.019752373,-1.330780247,0.7900963002155491,1.8483988810039664,-0.012128054,-0.009350242,-0.006828117,-0.016753284,-0.012872738,-0.008236196,-0.013991081,0.005161097,0.029628915,0.00290085,0.003372106,0.1229896661493827,0.021192413,0.010843887,0.004584682,0.01856261,0.008010712,0.00296861,0.009888937,0.003264625,0.003059076,0.013568378,0.001519477,0.535968581,0.3509637272137642,99.46940575
4/30/2023,-1.53566151,0.2197395126182239,-0.064918141,-0.323277997,-0.486830809,-0.357861077,0.6193005131344675,0.016151788,0.01772744,-0.867269434,0.7379428441067079,1.412921637188389,-0.01362415,-0.008538041,0.000789644,-0.007363019,-0.022439917,-0.007238067,-0.01813769,0.001519454,0.024756868,0.012139234,-0.001406279,-0.2209935,0.014555389,0.007154272,0.003877749,0.008697706,0.010507731,0.001832824,0.009142711,0.003879323,0.00307421,0.007326531,0.002051771,0.5711706334397363,0.3416368293193785,96.79624062238868
5/7/2023,-1.56011052,0.2270041417888839,-0.027006084,-0.274208435,-0.618892384,-0.35632363,0.515321223,0.027197868,0.049431886,-0.568639629,0.6425587555824371,2.066556911597361,-0.006966898,0.001935492,0.012132586,0.017976038,-0.026582363,0.000379385,-0.012718043,0.005316701,0.020436082,0.007727238,-0.002575582,0.4258027225191034,0.005870656,0.005295526,0.009165976,0.015064249,0.010193261,0.003852838,0.005477427,0.00226611,0.003974574,0.005385772,0.00261766,0.4591864504518514,0.4102266801348472,99.38493458225929
5/14/2023,-1.560839935,0.2859133044862016,0.048551105,-0.144289245,-0.712783465,-0.303747675,0.5102814489314047,0.069316724,0.093095733,-0.520497002,0.6338267602530294,0.8497390941793087,-0.000209309,0.015664662,0.023889904,0.046753869,-0.019415217,0.01296889,-0.000624372,0.020165441,0.02758123,0.001236169,-0.000236392,-0.555954274,0.006061313,0.011682354,0.013421545,0.028469765,0.005773253,0.009788269,0.007526784,0.008271402,0.003980551,0.004931949,0.002572886,0.4247917050201318,0.3671144959028754,101.4128019379102
5/21/2023,-1.5372422,0.375427836,0.1485344144699137,0.029786077,-0.72759755,-0.202795043,0.5897435297634385,0.1537239665667213,0.1737368956043554,-0.146724204,0.7481109476544537,0.619562179,0.006772916,0.023435886,0.030875419,0.059846242,-0.003123975,0.02458313,0.009850617,0.039613232,0.049571523,0.0095856,0.003094627,-0.236835927,0.008772667,0.014227165,0.013246899,0.030056167,0.010273278,0.01401827,0.012532494,0.017292054,0.01299331,0.004656215,0.0024446,0.4118624724691544,0.2994411318943513,97.45566423632788
5/28/2023,-1.48391164,0.4605879401974312,0.2514231797860513,0.1944269591773625,-0.661361994,-0.080504041,0.6954096221095413,0.2685497501917775,0.296331637,-0.487470963,0.6322588419000441,0.3578686720871811,0.015203723,0.021785291,0.030821029,0.053406547,0.01401144,0.029064766,0.012971255,0.051835606,0.071801792,-0.008655661,-0.003127406,-0.352826217,0.009501647,0.009769639,0.008830001,0.018470103,0.018087494,0.012849192,0.011618398,0.020598034,0.023222796,0.008237575,0.002829825,0.4248285025085314,0.2413382259419085,100.56441059613151
6/4/2023,-1.419803549,0.504880936,0.3239566528291184,0.2861200346829634,-0.574863951,0.010186214,0.754188618,0.3619885796286565,0.4053381323560316,0.3578109349045577,0.8731173228163883,1.8224422812970944,0.018002527,0.011089261,0.021078241,0.028235621,0.018044922,0.020945476,0.007123139,0.040102208,0.059566398,0.021659355,0.006522327,3.0511122770778485,0.008281506,0.005688856,0.004963642,0.013640841,0.017185317,0.006811964,0.005816416,0.013121194,0.018721354,0.012852325,0.004170473,1.721551650873945,0.2278945696752384,101.1029253197241
6/11/2023,-1.330256085,0.5204966594855074,0.392988031,0.3319069366803657,-0.480582742,0.094803551,0.7683989611110619,0.4543505196305663,0.5159942257338385,-0.454549661,0.8406344678602311,1.4155832809026383,0.024701598,0.003866697,0.01964642,0.013712272,0.019319992,0.019141961,0.001709902,0.038111665,0.057068456,-0.020374487,-0.000873919,-0.209226473,0.00742485,0.009245554,0.006082228,0.021581595,0.010374455,0.004383316,0.004776421,0.006336808,0.009234456,0.01870673,0.004273096,1.659870636075077,0.2590562199927353,102.3158396217106
6/18/2023,-1.255337776,0.5077906709622958,0.4390553829543754,0.3143067731049333,-0.441464963,0.1446887970203414,0.7434595332615189,0.5140199118428664,0.5789700003735332,1.2041440588443764,0.7365343902582155,1.0658400088162197,0.020167976,-0.003134083,0.012858211,-0.005199603,0.007864035,0.01107298,-0.002995789,0.023717692,0.030724951,0.042466253,-0.002803161,-0.227441626,0.004008399,0.010645563,0.007405828,0.024715705,0.005153927,0.007381941,0.006890842,0.01153342,0.017287115,0.028604357,0.004506401,1.6583675633528834,0.2836332219635369,99.72133091096629
6/25/2023,-1.227375424,0.4930523898781456,0.4640453871817243,0.2746365319486664,-0.454199142,0.1604717740087219,0.727406659,0.5431830285523165,0.6019526363515276,0.1955762290765518,0.6615136689971401,1.188088165,0.007378641,-0.003646801,0.006886602,-0.011781005,-0.002540038,0.003464965,-0.001934107,0.01132334,0.010878643,-0.024769706,-0.002025803,0.1029038435766169,0.00734075,0.006936299,0.006554734,0.018214127,0.010191342,0.008036613,0.004566901,0.013475467,0.023147932,0.032716432,0.004285565,1.5884358837930297,0.3293543058404183,100.0326494113972
7/2/2023,-1.221916133,0.4854976755024614,0.489578237,0.229183471,-0.486746882,0.1626903698786116,0.7520606382653469,0.5718650288030527,0.6281235235344632,-0.491674694,0.8962865318466415,0.5174300509305899,0.001430033,-0.00187616,0.006988072,-0.013659269,-0.006508706,0.000485384,0.002976155,0.011011843,0.012254464,-0.017307084,0.006352499,-0.511861909,0.010848455,0.003457171,0.006050175,0.012500587,0.011571489,0.008355644,0.002856683,0.012826914,0.02154975,0.031789545,0.004202145,0.2512145980421859,0.257485873,103.23502280399107
7/9/2023,-1.218918555,0.486141942,0.5060307194348436,0.212234522,-0.496149023,0.1558842369762984,0.8024667174931946,0.597838715,0.667357488,-0.512768374,0.8051361985769911,2.1034995283149045,0.000784079,0.0001603,0.004471623,-0.005163927,-0.001892503,-0.001488324,0.006066816,0.009863429,0.018148819,-0.000540559,-0.002450783,2.4798826966595704,0.008989366,0.001694957,0.003566376,0.004419337,0.006106618,0.005515689,0.004248526,0.006522694,0.009049335,0.030092871,0.004401031,1.3692494660216497,0.2953701637667729,103.3378315836689
7/16/2023,-1.19084562,0.4808783958070919,0.522599427,0.2118898692379864,-0.467330727,0.1323291971396226,0.860782144,0.6359154428722924,0.7346983429654399,0.3934158736148543,0.9166912426850212,1.0143508215911623,0.007337308,-0.001309412,0.004483165,-0.000105552,0.005811667,-0.00515855,0.00697645,0.014318295,0.030595216,0.023234967,0.003006779,-0.489363424,0.00361863,0.001573769,0.001420861,0.006225559,0.005150856,0.003617066,0.004019799,0.001899461,0.008988562,0.021286226,0.004224729,1.418514786958757,0.2925345986322602,103.70907260885213
